caseid,altid,casenum,altnum,chose,ivtt,ovtt,tottime,totcost,hhid,perid,numalts,dist,wkzone,hmzone,rspopden,rsempden,wkpopden,wkempden,vehavdum,femdum,age,drlicdum,noncadum,numveh,hhsize,hhinc,famtype,hhowndum,numemphh,numadlt,nmlt5,nm5to11,nm12to16,wkccbd,wknccbd,corredis,vehbywrk,vocc,wgt
4021,2,4021,2,0,17.42,4.5,21.92,32.31,7455,1,2,6.97,384,417,13.25,32.5,34.62,10.09,1,0,26,1,0,1,1,42.5,7,0,1,1,0,0,0,0,1,0,1,1,1
4021,3,4021,3,0,19.42,4.5,23.92,18.46,7455,1,2,6.97,384,417,13.25,32.5,34.62,10.09,1,0,26,1,0,1,1,42.5,7,0,1,1,0,0,0,0,1,0,1,1,1
4021,4,4021,4,0,29.36,30.1,59.46,75,7455,1,2,6.97,384,417,13.25,32.5,34.62,10.09,1,0,26,1,0,1,1,42.5,7,0,1,1,0,0,0,0,1,0,1,1,1
4021,5,4021,5,0,37.05,4.5,41.55,0,7455,1,2,6.97,384,417,13.25,32.5,34.62,10.09,1,0,26,1,0,1,1,42.5,7,0,1,1,0,0,0,0,1,0,1,1,1
4022,1,4022,1,1,17.9,4.5,22.4,87.2,7456,1,2,7.68,419,326,23.28,6.71,0,32.19,1,0,33,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,1,1
4022,2,4022,2,0,22.4,4.5,26.9,43.6,7456,1,2,7.68,419,326,23.28,6.71,0,32.19,1,0,33,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,1,1
4022,3,4022,3,0,24.4,4.5,28.9,24.91,7456,1,2,7.68,419,326,23.28,6.71,0,32.19,1,0,33,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,1,1
4022,4,4022,4,0,35.08,51.84,86.92,75,7456,1,2,7.68,419,326,23.28,6.71,0,32.19,1,0,33,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,1,1
4022,5,4022,5,0,50,4.5,54.5,0,7456,1,2,7.68,419,326,23.28,6.71,0,32.19,1,0,33,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,1,1
4023,1,4023,1,0,31.86,2,33.86,207.01,7456,2,2,24.71,419,558,23.28,6.71,12.84,18.48,1,0,38,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,2,1
4023,2,4023,2,1,35.86,2,37.86,103.51,7456,2,2,24.71,419,558,23.28,6.71,12.84,18.48,1,0,38,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,2,1
4023,3,4023,3,0,37.86,2,39.86,59.15,7456,2,2,24.71,419,558,23.28,6.71,12.84,18.48,1,0,38,1,0,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,2,1
4024,1,4024,1,0,31.86,2,33.86,207.01,7456,3,2,24.71,419,558,23.28,6.71,12.84,18.48,1,1,40,1,1,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,2,1
4024,2,4024,2,1,35.86,2,37.86,103.51,7456,3,2,24.71,419,558,23.28,6.71,12.84,18.48,1,1,40,1,1,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,2,1
4024,3,4024,3,0,37.86,2,39.86,59.15,7456,3,2,24.71,419,558,23.28,6.71,12.84,18.48,1,1,40,1,1,5,3,87.5,14,1,3,3,0,0,0,0,0,0,1.67,2,1
4025,1,4025,1,1,14.24,4.5,18.74,55.28,7457,1,2,5.91,384,305,13.25,32.5,0,13.44,1,1,29,1,0,1,1,55,7,0,1,1,0,0,0,0,0,0,1,1,1
4025,2,4025,2,0,18.84,4.5,23.34,33.48,7457,1,2,5.91,384,305,13.25,32.5,0,13.44,1,1,29,1,0,1,1,55,7,0,1,1,0,0,0,0,0,0,1,1,1
4025,3,4025,3,0,20.84,4.5,25.34,19.13,7457,1,2,5.91,384,305,13.25,32.5,0,13.44,1,1,29,1,0,1,1,55,7,0,1,1,0,0,0,0,0,0,1,1,1
4025,4,4025,4,0,25.05,29.78,54.83,159.04,7457,1,2,5.91,384,305,13.25,32.5,0,13.44,1,1,29,1,0,1,1,55,7,0,1,1,0,0,0,0,0,0,1,1,1
4026,2,4026,2,1,17.56,2.5,20.06,38.5,7459,2,2,8.41,409,451,29.57,6.88,16.01,21.26,1,0,41,0,0,1,2,17.5,5,1,1,2,0,0,0,0,0,0,1,2,1
4026,3,4026,3,0,19.56,2.5,22.06,22,7459,2,2,8.41,409,451,29.57,6.88,16.01,21.26,1,0,41,0,0,1,2,17.5,5,1,1,2,0,0,0,0,0,0,1,2,1
4026,4,4026,4,0,25.37,34.3,59.67,75,7459,2,2,8.41,409,451,29.57,6.88,16.01,21.26,1,0,41,0,0,1,2,17.5,5,1,1,2,0,0,0,0,0,0,1,2,1
4027,1,4027,1,0,3.58,7.5,11.08,112.47,7460,1,2,1.24,413,401,23.98,35.93,90.31,51.28,1,1,23,1,1,1,1,3,7,0,1,1,0,0,0,0,1,0,1,0,1
4027,2,4027,2,0,8.58,7.5,16.08,56.23,7460,1,2,1.24,413,401,23.98,35.93,90.31,51.28,1,1,23,1,1,1,1,3,7,0,1,1,0,0,0,0,1,0,1,0,1
4027,3,4027,3,0,10.58,7.5,18.08,32.13,7460,1,2,1.24,413,401,23.98,35.93,90.31,51.28,1,1,23,1,1,1,1,3,7,0,1,1,0,0,0,0,1,0,1,0,1
4027,4,4027,4,0,1.83,15.69,17.52,75,7460,1,2,1.24,413,401,23.98,35.93,90.31,51.28,1,1,23,1,1,1,1,3,7,0,1,1,0,0,0,0,1,0,1,0,1
4027,6,4027,6,1,0,0,32.3,0,7460,1,2,1.24,413,401,23.98,35.93,90.31,51.28,1,1,23,1,1,1,1,3,7,0,1,1,0,0,0,0,1,0,1,0,1
4028,1,4028,1,1,13.16,3,16.16,51.01,7461,1,2,5.43,384,321,13.25,32.5,28.75,11.57,1,0,25,1,0,1,1,37.5,7,0,1,1,0,0,0,0,0,0,1,1,1
4028,2,4028,2,0,17.76,3,20.76,29.91,7461,1,2,5.43,384,321,13.25,32.5,28.75,11.57,1,0,25,1,0,1,1,37.5,7,0,1,1,0,0,0,0,0,0,1,1,1
4028,3,4028,3,0,19.76,3,22.76,17.09,7461,1,2,5.43,384,321,13.25,32.5,28.75,11.57,1,0,25,1,0,1,1,37.5,7,0,1,1,0,0,0,0,0,0,1,1,1
4028,4,4028,4,0,17.79,29.15,46.94,234.04,7461,1,2,5.43,384,321,13.25,32.5,28.75,11.57,1,0,25,1,0,1,1,37.5,7,0,1,1,0,0,0,0,0,0,1,1,1
4028,5,4028,5,0,29.25,3,32.25,0,7461,1,2,5.43,384,321,13.25,32.5,28.75,11.57,1,0,25,1,0,1,1,37.5,7,0,1,1,0,0,0,0,0,0,1,1,1
4029,1,4029,1,1,12,5,17,52.15,7462,1,2,5.63,402,318,18.15,57.49,21.97,15.07,1,0,39,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4029,2,4029,2,0,16.6,5,21.6,26.07,7462,1,2,5.63,402,318,18.15,57.49,21.97,15.07,1,0,39,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4029,3,4029,3,0,18.6,5,23.6,14.9,7462,1,2,5.63,402,318,18.15,57.49,21.97,15.07,1,0,39,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4029,4,4029,4,0,21.93,42,63.93,100,7462,1,2,5.63,402,318,18.15,57.49,21.97,15.07,1,0,39,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4030,1,4030,1,1,7.8,6,13.8,36.62,7462,2,2,3.95,402,449,18.15,57.49,16,29.44,1,1,38,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4030,2,4030,2,0,12.8,6,18.8,18.31,7462,2,2,3.95,402,449,18.15,57.49,16,29.44,1,1,38,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4030,3,4030,3,0,14.8,6,20.8,10.46,7462,2,2,3.95,402,449,18.15,57.49,16,29.44,1,1,38,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4030,4,4030,4,0,13.04,20.2,33.24,75,7462,2,2,3.95,402,449,18.15,57.49,16,29.44,1,1,38,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4030,6,4030,6,0,0,0,85,0,7462,2,2,3.95,402,449,18.15,57.49,16,29.44,1,1,38,1,1,2,4,17.5,3,0,2,3,0,1,0,0,0,0,1,1,1
4031,1,4031,1,1,19.8,4.5,24.3,109,7467,2,2,12.2,402,276,18.15,57.49,53.19,4.72,1,0,26,1,0,2,2,22.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4031,2,4031,2,0,22.7,4.5,27.2,54.5,7467,2,2,12.2,402,276,18.15,57.49,53.19,4.72,1,0,26,1,0,2,2,22.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4031,3,4031,3,0,24.7,4.5,29.2,31.14,7467,2,2,12.2,402,276,18.15,57.49,53.19,4.72,1,0,26,1,0,2,2,22.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4031,4,4031,4,0,57.94,39.88,97.82,75,7467,2,2,12.2,402,276,18.15,57.49,53.19,4.72,1,0,26,1,0,2,2,22.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4032,1,4032,1,1,6.24,2,8.24,24.33,7468,1,2,2.41,383,373,24.66,14.6,15.64,31.48,1,1,20,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4032,2,4032,2,0,11.24,2,13.24,12.16,7468,1,2,2.41,383,373,24.66,14.6,15.64,31.48,1,1,20,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4032,3,4032,3,0,13.24,2,15.24,6.95,7468,1,2,2.41,383,373,24.66,14.6,15.64,31.48,1,1,20,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4032,4,4032,4,0,7.5,31.7,39.2,75,7468,1,2,2.41,383,373,24.66,14.6,15.64,31.48,1,1,20,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4032,6,4032,6,0,0,0,50.2,0,7468,1,2,2.41,383,373,24.66,14.6,15.64,31.48,1,1,20,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4033,1,4033,1,1,20.58,2,22.58,137.95,7468,2,2,15.58,383,498,24.66,14.6,16.43,26.37,1,1,57,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4033,2,4033,2,0,25.28,2,27.28,68.98,7468,2,2,15.58,383,498,24.66,14.6,16.43,26.37,1,1,57,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4033,3,4033,3,0,27.28,2,29.28,39.41,7468,2,2,15.58,383,498,24.66,14.6,16.43,26.37,1,1,57,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4033,4,4033,4,0,41.11,39.16,80.27,75,7468,2,2,15.58,383,498,24.66,14.6,16.43,26.37,1,1,57,1,0,1,2,22.5,5,0,2,2,0,0,0,0,0,0,0.5,1,1
4034,1,4034,1,1,20.36,3,23.36,113.97,7471,2,2,12.22,385,266,27.77,15.33,8.67,12.73,1,1,34,1,0,2,3,67.5,3,0,2,2,0,0,1,0,0,0,1,1,1
4034,2,4034,2,0,22.36,3,25.36,56.99,7471,2,2,12.22,385,266,27.77,15.33,8.67,12.73,1,1,34,1,0,2,3,67.5,3,0,2,2,0,0,1,0,0,0,1,1,1
4034,3,4034,3,0,24.36,3,27.36,32.56,7471,2,2,12.22,385,266,27.77,15.33,8.67,12.73,1,1,34,1,0,2,3,67.5,3,0,2,2,0,0,1,0,0,0,1,1,1
4034,4,4034,4,0,44.86,44.44,89.3,75,7471,2,2,12.22,385,266,27.77,15.33,8.67,12.73,1,1,34,1,0,2,3,67.5,3,0,2,2,0,0,1,0,0,0,1,1,1
4035,1,4035,1,1,9.04,7.5,16.54,140.9,7474,1,2,4.31,384,402,13.25,32.5,18.15,57.49,1,0,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,1,0,1,1,1
4035,2,4035,2,0,14.04,7.5,21.54,70.45,7474,1,2,4.31,384,402,13.25,32.5,18.15,57.49,1,0,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,1,0,1,1,1
4035,3,4035,3,0,16.04,7.5,23.54,40.26,7474,1,2,4.31,384,402,13.25,32.5,18.15,57.49,1,0,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,1,0,1,1,1
4035,4,4035,4,0,16,30.41,46.41,75,7474,1,2,4.31,384,402,13.25,32.5,18.15,57.49,1,0,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,1,0,1,1,1
4036,1,4036,1,1,10.16,3,13.16,52.41,7474,2,2,5.49,384,359,13.25,32.5,9.57,20.77,1,1,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4036,2,4036,2,0,15.16,3,18.16,26.2,7474,2,2,5.49,384,359,13.25,32.5,9.57,20.77,1,1,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4036,3,4036,3,0,17.16,3,20.16,14.97,7474,2,2,5.49,384,359,13.25,32.5,9.57,20.77,1,1,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4036,4,4036,4,0,23.32,22.6,45.92,75,7474,2,2,5.49,384,359,13.25,32.5,9.57,20.77,1,1,27,1,0,2,2,67.5,1,0,2,2,0,0,0,0,0,0,1,1,1
4037,1,4037,1,1,10.04,2.5,12.54,41.68,7477,1,2,4.5,404,417,11.41,20.22,34.62,10.09,1,0,29,1,0,2,2,55,1,0,2,2,0,0,0,0,1,0,1,1,1
4037,2,4037,2,0,15.04,2.5,17.54,20.84,7477,1,2,4.5,404,417,11.41,20.22,34.62,10.09,1,0,29,1,0,2,2,55,1,0,2,2,0,0,0,0,1,0,1,1,1
4037,3,4037,3,0,17.04,2.5,19.54,11.91,7477,1,2,4.5,404,417,11.41,20.22,34.62,10.09,1,0,29,1,0,2,2,55,1,0,2,2,0,0,0,0,1,0,1,1,1
4037,4,4037,4,0,13.68,32.65,46.33,75,7477,1,2,4.5,404,417,11.41,20.22,34.62,10.09,1,0,29,1,0,2,2,55,1,0,2,2,0,0,0,0,1,0,1,1,1
4038,1,4038,1,1,13.52,3.5,17.02,55.46,7478,1,2,6.04,419,398,23.28,6.71,22.04,15.88,1,0,23,1,1,1,3,37.5,10,1,1,3,0,0,0,0,1,0,1,1,1
4038,2,4038,2,0,18.52,3.5,22.02,27.73,7478,1,2,6.04,419,398,23.28,6.71,22.04,15.88,1,0,23,1,1,1,3,37.5,10,1,1,3,0,0,0,0,1,0,1,1,1
4038,3,4038,3,0,20.52,3.5,24.02,15.85,7478,1,2,6.04,419,398,23.28,6.71,22.04,15.88,1,0,23,1,1,1,3,37.5,10,1,1,3,0,0,0,0,1,0,1,1,1
4038,4,4038,4,0,20.34,35.29,55.63,75,7478,1,2,6.04,419,398,23.28,6.71,22.04,15.88,1,0,23,1,1,1,3,37.5,10,1,1,3,0,0,0,0,1,0,1,1,1
4039,1,4039,1,1,4.6,2,6.6,9.5,7479,1,2,0.69,399,399,21.21,18.38,21.21,18.38,1,1,49,1,1,1,2,12.5,1,0,1,2,0,0,0,0,1,0,1,1,1
4039,2,4039,2,0,9.6,2,11.6,4.75,7479,1,2,0.69,399,399,21.21,18.38,21.21,18.38,1,1,49,1,1,1,2,12.5,1,0,1,2,0,0,0,0,1,0,1,1,1
4039,3,4039,3,0,11.6,2,13.6,2.72,7479,1,2,0.69,399,399,21.21,18.38,21.21,18.38,1,1,49,1,1,1,2,12.5,1,0,1,2,0,0,0,0,1,0,1,1,1
4039,4,4039,4,0,2.4,13.4,15.8,75,7479,1,2,0.69,399,399,21.21,18.38,21.21,18.38,1,1,49,1,1,1,2,12.5,1,0,1,2,0,0,0,0,1,0,1,1,1
4039,6,4039,6,0,0,0,15.8,0,7479,1,2,0.69,399,399,21.21,18.38,21.21,18.38,1,1,49,1,1,1,2,12.5,1,0,1,2,0,0,0,0,1,0,1,1,1
4040,1,4040,1,1,7.26,3.5,10.76,122.93,7480,2,2,2.38,409,400,29.57,6.88,39.03,8.25,1,0,20,1,1,2,2,32.5,11,0,2,2,0,0,0,0,1,0,1,1,1
4040,2,4040,2,0,12.26,3.5,15.76,61.47,7480,2,2,2.38,409,400,29.57,6.88,39.03,8.25,1,0,20,1,1,2,2,32.5,11,0,2,2,0,0,0,0,1,0,1,1,1
4040,3,4040,3,0,14.26,3.5,17.76,35.12,7480,2,2,2.38,409,400,29.57,6.88,39.03,8.25,1,0,20,1,1,2,2,32.5,11,0,2,2,0,0,0,0,1,0,1,1,1
4040,4,4040,4,0,6.89,18.9,25.79,75,7480,2,2,2.38,409,400,29.57,6.88,39.03,8.25,1,0,20,1,1,2,2,32.5,11,0,2,2,0,0,0,0,1,0,1,1,1
4040,6,4040,6,0,0,0,51.3,0,7480,2,2,2.38,409,400,29.57,6.88,39.03,8.25,1,0,20,1,1,2,2,32.5,11,0,2,2,0,0,0,0,1,0,1,1,1
4041,1,4041,1,0,17.3,2,19.3,85.37,7481,1,2,8.66,403,352,16.26,13.23,13.92,5.56,1,0,38,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4041,2,4041,2,0,20.8,2,22.8,42.68,7481,1,2,8.66,403,352,16.26,13.23,13.92,5.56,1,0,38,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4041,3,4041,3,0,22.8,2,24.8,24.39,7481,1,2,8.66,403,352,16.26,13.23,13.92,5.56,1,0,38,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4041,4,4041,4,1,48.33,28.72,77.05,75,7481,1,2,8.66,403,352,16.26,13.23,13.92,5.56,1,0,38,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4041,5,4041,5,0,48.95,2,50.95,0,7481,1,2,8.66,403,352,16.26,13.23,13.92,5.56,1,0,38,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4042,1,4042,1,1,16.3,5.5,21.8,64.27,7481,2,2,6.97,403,319,16.26,13.23,1.82,25.86,1,0,34,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,1,1
4042,2,4042,2,0,21.3,5.5,26.8,32.13,7481,2,2,6.97,403,319,16.26,13.23,1.82,25.86,1,0,34,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,1,1
4042,3,4042,3,0,23.3,5.5,28.8,18.36,7481,2,2,6.97,403,319,16.26,13.23,1.82,25.86,1,0,34,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,1,1
4042,4,4042,4,0,20.92,30.38,51.3,139.16,7481,2,2,6.97,403,319,16.26,13.23,1.82,25.86,1,0,34,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,1,1
4042,5,4042,5,0,36.85,5.5,42.35,0,7481,2,2,6.97,403,319,16.26,13.23,1.82,25.86,1,0,34,1,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,1,1
4043,2,4043,2,0,18,2,20,33.48,7481,3,2,7.52,403,367,16.26,13.23,15.44,17.73,1,1,30,0,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4043,3,4043,3,0,20,2,22,19.13,7481,3,2,7.52,403,367,16.26,13.23,15.44,17.73,1,1,30,0,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4043,4,4043,4,1,23.88,38.24,62.12,75,7481,3,2,7.52,403,367,16.26,13.23,15.44,17.73,1,1,30,0,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4043,5,4043,5,0,38.4,2,40.4,0,7481,3,2,7.52,403,367,16.26,13.23,15.44,17.73,1,1,30,0,0,2,3,145,10,0,3,3,0,0,0,0,0,0,0.67,0,1
4044,1,4044,1,1,21.5,3.5,25,109.35,7485,1,2,12.24,393,288,26.01,11.52,0,17.22,1,0,30,1,1,2,1,55,7,1,1,1,0,0,0,0,0,0,2,1,1
4044,2,4044,2,0,24.6,3.5,28.1,54.67,7485,1,2,12.24,393,288,26.01,11.52,0,17.22,1,0,30,1,1,2,1,55,7,1,1,1,0,0,0,0,0,0,2,1,1
4044,3,4044,3,0,26.6,3.5,30.1,31.24,7485,1,2,12.24,393,288,26.01,11.52,0,17.22,1,0,30,1,1,2,1,55,7,1,1,1,0,0,0,0,0,0,2,1,1
4044,4,4044,4,0,26.79,25.2,51.99,135.84,7485,1,2,12.24,393,288,26.01,11.52,0,17.22,1,0,30,1,1,2,1,55,7,1,1,1,0,0,0,0,0,0,2,1,1
4045,1,4045,1,1,10.2,7,17.2,49.62,7486,2,2,5.39,397,319,21.13,46.23,1.82,25.86,1,1,23,1,1,2,2,55,1,1,2,2,0,0,0,0,0,0,1,1,1
4045,2,4045,2,0,14.8,7,21.8,24.81,7486,2,2,5.39,397,319,21.13,46.23,1.82,25.86,1,1,23,1,1,2,2,55,1,1,2,2,0,0,0,0,0,0,1,1,1
4045,3,4045,3,0,16.8,7,23.8,14.18,7486,2,2,5.39,397,319,21.13,46.23,1.82,25.86,1,1,23,1,1,2,2,55,1,1,2,2,0,0,0,0,0,0,1,1,1
4045,4,4045,4,0,22.72,37.16,59.88,75,7486,2,2,5.39,397,319,21.13,46.23,1.82,25.86,1,1,23,1,1,2,2,55,1,1,2,2,0,0,0,0,0,0,1,1,1
4046,1,4046,1,1,20.62,3,23.62,112.58,7489,1,2,12.59,394,276,20.21,22,53.19,4.72,1,0,38,1,1,3,1,32.5,7,0,1,1,0,0,0,0,0,0,3,1,1
4046,2,4046,2,0,23.52,3,26.52,56.29,7489,1,2,12.59,394,276,20.21,22,53.19,4.72,1,0,38,1,1,3,1,32.5,7,0,1,1,0,0,0,0,0,0,3,1,1
4046,3,4046,3,0,25.52,3,28.52,32.16,7489,1,2,12.59,394,276,20.21,22,53.19,4.72,1,0,38,1,1,3,1,32.5,7,0,1,1,0,0,0,0,0,0,3,1,1
4046,4,4046,4,0,28.04,39.16,67.2,225,7489,1,2,12.59,394,276,20.21,22,53.19,4.72,1,0,38,1,1,3,1,32.5,7,0,1,1,0,0,0,0,0,0,3,1,1
4047,1,4047,1,1,9.5,5,14.5,43.16,7490,2,2,4.55,397,451,21.13,46.23,16.01,21.26,1,0,22,1,0,4,5,87.5,99,0,3,3,2,0,0,0,0,0,1.33,1,1
4047,2,4047,2,0,14.5,5,19.5,21.58,7490,2,2,4.55,397,451,21.13,46.23,16.01,21.26,1,0,22,1,0,4,5,87.5,99,0,3,3,2,0,0,0,0,0,1.33,1,1
4047,3,4047,3,0,16.5,5,21.5,12.33,7490,2,2,4.55,397,451,21.13,46.23,16.01,21.26,1,0,22,1,0,4,5,87.5,99,0,3,3,2,0,0,0,0,0,1.33,1,1
4047,4,4047,4,0,14.79,35.84,50.63,75,7490,2,2,4.55,397,451,21.13,46.23,16.01,21.26,1,0,22,1,0,4,5,87.5,99,0,3,3,2,0,0,0,0,0,1.33,1,1
4048,1,4048,1,1,23.96,2.5,26.46,117.81,7494,1,2,12.69,495,449,16.72,45.8,16,29.44,1,1,46,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
4048,2,4048,2,0,26.86,2.5,29.36,58.9,7494,1,2,12.69,495,449,16.72,45.8,16,29.44,1,1,46,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
4048,3,4048,3,0,28.86,2.5,31.36,33.66,7494,1,2,12.69,495,449,16.72,45.8,16,29.44,1,1,46,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
4048,4,4048,4,0,41.5,26.08,67.58,75,7494,1,2,12.69,495,449,16.72,45.8,16,29.44,1,1,46,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
4049,1,4049,1,0,23.96,2.5,26.46,117.81,7494,2,2,12.69,495,449,16.72,45.8,16,29.44,1,0,50,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,2,1
4049,2,4049,2,1,26.86,2.5,29.36,58.9,7494,2,2,12.69,495,449,16.72,45.8,16,29.44,1,0,50,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,2,1
4049,3,4049,3,0,28.86,2.5,31.36,33.66,7494,2,2,12.69,495,449,16.72,45.8,16,29.44,1,0,50,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,2,1
4049,4,4049,4,0,41.5,26.08,67.58,75,7494,2,2,12.69,495,449,16.72,45.8,16,29.44,1,0,50,1,0,3,2,42.5,1,1,2,2,0,0,0,0,0,0,1.5,2,1
4050,1,4050,1,0,7.58,2,9.58,34.53,7497,2,2,3.65,301,291,18.43,9.04,22.27,12.14,1,1,40,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4050,2,4050,2,0,12.58,2,14.58,17.27,7497,2,2,3.65,301,291,18.43,9.04,22.27,12.14,1,1,40,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4050,3,4050,3,1,14.58,2,16.58,9.87,7497,2,2,3.65,301,291,18.43,9.04,22.27,12.14,1,1,40,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4050,4,4050,4,0,5.93,41.32,47.25,175,7497,2,2,3.65,301,291,18.43,9.04,22.27,12.14,1,1,40,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4050,5,4050,5,0,19.8,2,21.8,0,7497,2,2,3.65,301,291,18.43,9.04,22.27,12.14,1,1,40,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4050,6,4050,6,0,0,0,75,0,7497,2,2,3.65,301,291,18.43,9.04,22.27,12.14,1,1,40,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4051,1,4051,1,0,7.58,2,9.58,34.53,7497,3,2,3.65,301,291,18.43,9.04,22.27,12.14,1,0,56,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4051,2,4051,2,0,12.58,2,14.58,17.27,7497,3,2,3.65,301,291,18.43,9.04,22.27,12.14,1,0,56,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4051,3,4051,3,1,14.58,2,16.58,9.87,7497,3,2,3.65,301,291,18.43,9.04,22.27,12.14,1,0,56,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4051,4,4051,4,0,5.93,41.32,47.25,175,7497,3,2,3.65,301,291,18.43,9.04,22.27,12.14,1,0,56,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4051,5,4051,5,0,19.8,2,21.8,0,7497,3,2,3.65,301,291,18.43,9.04,22.27,12.14,1,0,56,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4051,6,4051,6,0,0,0,75,0,7497,3,2,3.65,301,291,18.43,9.04,22.27,12.14,1,0,56,1,0,2,3,67.5,4,1,3,3,0,0,0,0,0,0,0.67,3,1
4052,1,4052,1,1,8.4,2,10.4,31.48,7498,2,2,3.21,301,313,18.43,9.04,7.49,2.8,1,0,23,1,0,3,2,42.5,6,1,1,2,0,0,0,0,0,0,3,1,1
4052,2,4052,2,0,13.4,2,15.4,15.74,7498,2,2,3.21,301,313,18.43,9.04,7.49,2.8,1,0,23,1,0,3,2,42.5,6,1,1,2,0,0,0,0,0,0,3,1,1
